scenario_id,scenario_name,n,p,n_obs,n_covariates,n_folds,dgp_name,learner_name,n_rep,matched_specification,bias,median_bias,mae,rmse,coverage,ci_length,mean_ci_length,empirical_sd,mean_se,se_ratio,variance_ratio,non_convergence_rate,n_replications_total,n_replications_success,n_replications_failed,t_stat_mean,t_stat_sd,mean_fold_train_size,mean_fold_test_size,mean_fold_ratio,max_fold_ratio,mean_condition_number,max_condition_number,mean_min_eigenvalue,min_min_eigenvalue,rank_deficiency_rate,mean_nuisance_mse_y,mean_nuisance_mse_d,mean_nuisance_r2_y,mean_nuisance_r2_d
230,interaction_confounding_n250_p150_k10_ols,250,150,250,150,10,interaction_confounding,ols,10,False,0.315135579481724,0.3179940912794673,0.315135579481724,0.32284924582216923,0.0,0.25653532364849935,0.25653532364849935,0.07394594176124299,0.06544268460420896,0.8850071152722704,1.1299344183152158,0.0,10,10,0,4.850028520866073,1.233855427170195,225.0,25.0,0.6666666666666667,0.6666666666666666,85.04349993331172,124.0973971081762,0.038295704971924444,0.0260663653443183,0.0,19.036097768139303,6.9835203754757105,-2.42856461730114,-2.301461518119715
250,interaction_confounding_n250_p300_k2_ols,250,300,250,300,2,interaction_confounding,ols,10,False,0.3216829297772895,0.303420475865796,0.3216829297772895,0.3469213552210754,0.1,0.2391582032330183,0.2391582032330183,0.1369286894633156,0.06100974572270871,0.4455585309538346,2.2443740396109986,0.0,10,10,0,5.398820529297528,2.5972632897255035,125.0,125.0,2.3999999999999995,2.4,8.982395411355071e+18,6.232028488143545e+19,-2.205623163752339e-15,-2.3441752779830485e-15,0.0,11.900236990407842,4.5507496391084,-0.8364883870624189,-0.8681201503184898
270,interaction_confounding_n250_p300_k5_ols,250,300,250,300,5,interaction_confounding,ols,10,False,0.3507736261246338,0.332258353406929,0.3507736261246338,0.3798119396694773,0.1,0.22518160079120914,0.22518160079120914,0.15353238069926733,0.05744428591612477,0.3741509488388914,2.6727180650037528,0.0,10,10,0,6.191533868941928,2.7777791262469935,200.0,50.0,1.5,1.5,4.775248038693383e+18,1.0679615918223488e+20,-1.6810975346985207e-15,-1.8635206137783186e-15,0.0,21.936025246628663,8.190541707414734,-2.33129565228249,-2.376014969050314
290,interaction_confounding_n250_p300_k10_ols,250,300,250,300,10,interaction_confounding,ols,10,False,0.2521846861806892,0.18779934970703838,0.2521846861806892,0.3080626108843169,0.2,0.23530719872874237,0.23530719872874237,0.18650426352234,0.06002734661447505,0.32185509049923033,3.106988298519365,0.0,10,10,0,4.477970726956532,3.500829247654943,225.0,25.0,1.3333333333333337,1.3333333333333333,2.7822615093518607e+18,4.69060513866268e+19,-1.4656201404828443e-15,-1.8144681487521617e-15,0.0,24.278827347969187,9.868025753626354,-3.2773631162738015,-3.586356520886004
310,interaction_confounding_n500_p25_k2_ols,500,25,500,25,2,interaction_confounding,ols,10,False,0.3495573381382349,0.35184607135790125,0.3495573381382349,0.35209700053584664,0.0,0.1976635607429002,0.1976635607429002,0.04449675568762428,0.050424377740535695,1.1332147020902927,0.8824453108095323,0.0,10,10,0,6.966984142759759,0.9789856376686046,250.0,250.0,0.1,0.1,3.355078647270041,3.851381961580267,0.5040884845265394,0.4374943317043085,0.0,7.869620700780175,2.9059721393934317,-0.16606493347623352,-0.15718664089170187
330,interaction_confounding_n500_p25_k5_ols,500,25,500,25,5,interaction_confounding,ols,10,False,0.3292393751518235,0.328944376508261,0.3292393751518235,0.3321329614225988,0.0,0.19255857632496584,0.19255857632496584,0.04611263881919189,0.04912208579718511,1.0652629529572855,0.9387353584613934,0.0,10,10,0,6.792041710000279,1.2436676079097204,400.0,100.0,0.0625,0.0625,2.578213011706914,3.0161842048557,0.5867938931139705,0.523441932436865,0.0,7.498702021423031,2.8438507327254063,-0.0936608405969878,-0.09805074892298246
350,interaction_confounding_n500_p25_k10_ols,500,25,500,25,10,interaction_confounding,ols,10,False,0.323539327603023,0.3352501978236745,0.323539327603023,0.3260410510676274,0.0,0.18469073881681736,0.18469073881681736,0.04249275069503,0.047114984392045214,1.1087769942263548,0.9018946147036054,0.0,10,10,0,6.879596163424384,0.6167698305768788,450.0,50.0,0.05555555555555549,0.0555555555555555,2.4168226963789987,2.812337970093306,0.6055013996989617,0.5269001463165923,0.0,7.199967705514574,2.768882322795194,-0.10436090577372363,-0.10526010600690905
370,interaction_confounding_n500_p50_k2_ols,500,50,500,50,2,interaction_confounding,ols,10,False,0.3113147586103693,0.30233982569520246,0.3113147586103693,0.32115285427010476,0.0,0.18412621462626777,0.18412621462626777,0.08314830710645654,0.04697097311894581,0.5649059464170194,1.7702061844854253,0.0,10,10,0,6.817192823903009,2.4056976436779527,250.0,250.0,0.2,0.2,6.377278578689101,8.220821417577598,0.32133852172906385,0.2470322238875567,0.0,8.09749198759945,3.091765230190344,-0.26120907497448165,-0.2728714881853665
390,interaction_confounding_n500_p50_k5_ols,500,50,500,50,5,interaction_confounding,ols,10,False,0.30256261058313844,0.2962893040074758,0.30256261058313844,0.30672766469258694,0.0,0.17876471286187032,0.17876471286187032,0.05310081569664519,0.045603243077007694,0.8588049444952089,1.1644087594160082,0.0,10,10,0,6.727563324957357,1.386957154209053,400.0,100.0,0.125,0.125,4.071854723490041,4.468191753738824,0.4365052020868837,0.4014080356828624,0.0,7.55125274144275,2.9699867577578765,-0.17837749469942407,-0.1856268994431591
410,interaction_confounding_n500_p50_k10_ols,500,50,500,50,10,interaction_confounding,ols,10,False,0.33105602031057924,0.3291792968437529,0.33105602031057924,0.334163837535277,0.0,0.19573697053162278,0.19573697053162278,0.04792797527337092,0.04993290064582213,1.041832048214337,0.9598476085602898,0.0,10,10,0,6.6778277122151435,0.9757758453091876,450.0,50.0,0.11111111111111112,0.1111111111111111,3.7355214312911187,4.10284215430469,0.4598768090756922,0.4242241596705464,0.0,7.799186149489034,2.910883126242566,-0.17817593046100916,-0.16228979004192096
430,interaction_confounding_n500_p100_k2_ols,500,100,500,100,2,interaction_confounding,ols,10,False,0.32868271334777505,0.3340713882459073,0.32868271334777505,0.3373610137464559,0.0,0.17322634028118383,0.17322634028118383,0.0801396527068754,0.0441903929288734,0.5514173250850909,1.8135084889574098,0.0,10,10,0,7.513644155354543,1.9933953636670367,250.0,250.0,0.4,0.4,17.621958571396966,19.28324778837896,0.1463301282933426,0.1305361798895702,0.0,11.418374211272493,4.318997918025309,-0.764030270228016,-0.7501601038665436
450,interaction_confounding_n500_p100_k5_ols,500,100,500,100,5,interaction_confounding,ols,10,False,0.3305124190146453,0.3351548944259538,0.3305124190146453,0.33498563089034733,0.0,0.1837438870449745,0.1837438870449745,0.05751245063357602,0.04687344057269753,0.8150137936451036,1.226973098857083,0.0,10,10,0,7.102381000311626,1.2372733532127744,400.0,100.0,0.25,0.25,8.283435355312347,9.392226553166582,0.2665175048084273,0.2421176321995204,0.0,9.474110810135173,3.5571324977109384,-0.41169719375236047,-0.38839941083029816
470,interaction_confounding_n500_p100_k10_ols,500,100,500,100,10,interaction_confounding,ols,10,False,0.29792877402866125,0.2942309472943673,0.29792877402866125,0.30359337054678676,0.0,0.18810739318325373,0.18810739318325373,0.06153030189117702,0.04798657989368711,0.7798853315973739,1.2822397851127467,0.0,10,10,0,6.23483662291984,1.2354974057281813,450.0,50.0,0.22222222222222224,0.2222222222222222,7.142553301042698,8.090796563328237,0.29862256456646924,0.26853391552114,0.0,8.284129240063876,3.238722436204192,-0.34558591342930695,-0.3311284470398178
490,interaction_confounding_n500_p150_k2_ols,500,150,500,150,2,interaction_confounding,ols,10,False,0.30144193919146484,0.2892912240983132,0.30144193919146484,0.31263449135209737,0.0,0.16649550507919003,0.16649550507919003,0.0873885479369379,0.04247334313244639,0.48602870896878136,2.057491628677087,0.0,10,10,0,7.174754708525977,2.1517650479503847,250.0,250.0,0.5999999999999999,0.6,53.63039263949114,64.55063290167553,0.057677746592590354,0.0469738212507695,0.0,18.040399491306186,7.021177742316428,-1.549866914290819,-1.6182674117886287
510,interaction_confounding_n500_p150_k5_ols,500,150,500,150,5,interaction_confounding,ols,10,False,0.34208441724138416,0.3300970624733217,0.34208441724138416,0.3449193509500577,0.0,0.17550674843684572,0.17550674843684572,0.04651893450140802,0.04477212970327696,0.9624495957000436,1.039015450230039,0.0,10,10,0,7.735183052647345,1.4990884993500178,400.0,100.0,0.375,0.375,16.470681207474602,19.070966115364755,0.15629666947875093,0.134569344514418,0.0,11.776108539851924,4.454312920975941,-0.6934454926196307,-0.679724682334408
530,interaction_confounding_n500_p150_k10_ols,500,150,500,150,10,interaction_confounding,ols,10,False,0.3000549114232306,0.3040785264699988,0.3000549114232306,0.31047061745722726,0.0,0.18748811393943762,0.18748811393943762,0.0840572188391085,0.04782860049475445,0.5690005112624746,1.757467665154187,0.0,10,10,0,6.372131694022121,1.7581642686516576,450.0,50.0,0.33333333333333337,0.3333333333333333,13.421169131735553,15.246376983037871,0.18264037350067638,0.162146093205515,0.0,9.925112732157281,3.8839363515502043,-0.5427192919228185,-0.5597898164488082
550,interaction_confounding_n500_p300_k2_ols,500,300,500,300,2,interaction_confounding,ols,10,False,0.3321701546998863,0.34676914581881046,0.3321701546998863,0.3445285251640203,0.0,0.16718363783866258,0.16718363783866258,0.09639555648097159,0.04264888720374041,0.44243623628190026,2.2602126995828735,0.0,10,10,0,7.91359607137189,2.5272067735611707,250.0,250.0,1.1999999999999997,1.2,6.175102445240384e+17,1.9193625932388365e+18,-1.228450392870891e-15,-1.3451855030304225e-15,0.0,40.756089478732015,15.341506249917781,-5.561201673008896,-5.289937163472365
570,interaction_confounding_n500_p300_k5_ols,500,300,500,300,5,interaction_confounding,ols,10,False,0.3308637849491548,0.317849349104146,0.3308637849491548,0.3390913692371804,0.0,0.16346677083229766,0.16346677083229766,0.07825962844748996,0.041700706844973845,0.5328508155766911,1.8766978876024145,0.0,10,10,0,7.9764252609726825,1.8430692203005068,400.0,100.0,0.75,0.75,171.42150921421603,233.25180966339045,0.02005660733844563,0.0150436824949508,0.0,27.419690394369475,10.561993031896451,-3.3234720594859057,-3.2891071430961842
590,interaction_confounding_n500_p300_k10_ols,500,300,500,300,10,interaction_confounding,ols,10,False,0.28503794684340766,0.2943591021303953,0.28503794684340766,0.3030034262826051,0.1,0.1702427067177091,0.1702427067177091,0.1083433082499681,0.0434292619177829,0.40084858602973006,2.494707565030134,0.0,10,10,0,6.575895567168422,2.2826263513883176,450.0,50.0,0.6666666666666667,0.6666666666666666,90.28064059306024,111.13408830687838,0.03625184551640426,0.0291342556867635,0.0,19.791079365457563,7.705728398106973,-2.066144871560995,-2.1335897982226784
610,interaction_confounding_n1000_p25_k2_ols,1000,25,1000,25,2,interaction_confounding,ols,10,False,0.3180366105405292,0.32479825138682017,0.3180366105405292,0.3192013146882931,0.0,0.13985608943845834,0.13985608943845834,0.028716887300883263,0.03567757383634136,1.2423900077514323,0.8049002275942904,0.0,10,10,0,8.961659741758849,1.1512323510244789,500.0,500.0,0.05,0.05,2.3366533858263496,2.587125497044289,0.624042575252916,0.573004942512219,0.0,7.307497313458519,2.7947040956494993,-0.06709441930793339,-0.0703697124762084
630,interaction_confounding_n1000_p25_k5_ols,1000,25,1000,25,5,interaction_confounding,ols,10,False,0.32511763033973134,0.3383207408974058,0.32511763033973134,0.3270670317776122,0.0,0.13403728344710322,0.13403728344710322,0.03758501057743643,0.03419318455283243,0.9097558847930661,1.099195967528653,0.0,10,10,0,9.535611970359511,1.1854139243224828,800.0,200.0,0.03125,0.03125,1.9160180987120143,2.112849521673562,0.7099136889109547,0.6719737711355331,0.0,6.963914608080501,2.648605400584665,-0.04090647217430155,-0.04521413048240231
650,interaction_confounding_n1000_p25_k10_ols,1000,25,1000,25,10,interaction_confounding,ols,10,False,0.29773722906041916,0.2957279843832692,0.29773722906041916,0.29974039326275365,0.0,0.14237262399323175,0.14237262399323175,0.03646681573299353,0.03631954693704889,0.9959615668935033,1.0040548081780836,0.0,10,10,0,8.282843440785916,1.238966203384687,900.0,100.0,0.0277777777777777,0.0277777777777777,1.8753138690557538,2.021836712858431,0.7135761262655241,0.6545714534599961,0.0,6.7880930171970935,2.588222558222106,-0.04327494377923945,-0.04469781035853951
670,interaction_confounding_n1000_p50_k2_ols,1000,50,1000,50,2,interaction_confounding,ols,10,False,0.33024820166901037,0.32394297287221785,0.33024820166901037,0.33303041256737376,0.0,0.1320515626053323,0.1320515626053323,0.045281600251215644,0.033686623113605124,0.7439362329669602,1.3442012308122275,0.0,10,10,0,9.826268866218916,1.418595929966234,500.0,500.0,0.1,0.1,3.4053451763042184,3.7464871525281938,0.48843197116606707,0.4479631780549247,0.0,7.760007969906882,2.945963891140674,-0.1227032845574432,-0.1274720412817067
690,interaction_confounding_n1000_p50_k5_ols,1000,50,1000,50,5,interaction_confounding,ols,10,False,0.3030122680842432,0.32156725911949613,0.3030122680842432,0.30561848860666724,0.0,0.1341914589843695,0.1341914589843695,0.041981821048141,0.034232515047033,0.8154128189860609,1.2263726749396302,0.0,10,10,0,8.922848589024948,1.549935210306927,800.0,200.0,0.0625,0.0625,2.6544680808101893,2.905035231168725,0.5792541167666072,0.5374868050760355,0.0,7.178841730677829,2.7955897994253522,-0.0845030883698907,-0.07424018514351761
710,interaction_confounding_n1000_p50_k10_ols,1000,50,1000,50,10,interaction_confounding,ols,10,False,0.3199789398951881,0.3092003979070368,0.3199789398951881,0.3216899929703174,0.0,0.13618895375945303,0.13618895375945303,0.034927378639980536,0.034742080040676755,0.9946947464562464,1.0053335493754787,0.0,10,10,0,9.237520102341886,1.177476849464173,900.0,100.0,0.05555555555555549,0.0555555555555555,2.4708564386034397,2.612485677296428,0.6042748100479749,0.5706405365997625,0.0,7.245149354765681,2.7347600237409138,-0.0786071217410188,-0.07984847406349453
730,interaction_confounding_n1000_p100_k2_ols,1000,100,1000,100,2,interaction_confounding,ols,10,False,0.30952222759077674,0.3128550057032845,0.30952222759077674,0.3136995325722377,0.0,0.1350922341326804,0.1350922341326804,0.053783386151031155,0.03446230462568371,0.6407611549207559,1.5606439190647752,0.0,10,10,0,9.040364681324487,1.7801597204284423,500.0,500.0,0.2,0.2,6.4363546868287385,7.075410355087069,0.3194660551572176,0.2970363721231445,0.0,8.486506212701205,3.275017214453294,-0.25819417143774875,-0.25892370664029885
750,interaction_confounding_n1000_p100_k5_ols,1000,100,1000,100,5,interaction_confounding,ols,10,False,0.32604093509830384,0.3358785279470813,0.32604093509830384,0.3295526683503942,0.0,0.13961044781861953,0.13961044781861953,0.05057744179955362,0.03561491015781108,0.7041659065905032,1.4201198760699651,0.0,10,10,0,9.271698333614443,1.9453028371818724,800.0,200.0,0.125,0.125,4.189246890964392,4.533892786752316,0.43134919740785416,0.4059041087545982,0.0,7.737185398671872,2.903908958968561,-0.15452278246715473,-0.14339386072872
770,interaction_confounding_n1000_p100_k10_ols,1000,100,1000,100,10,interaction_confounding,ols,10,False,0.33040983431782023,0.33077912371898077,0.33040983431782023,0.33318582948797926,0.0,0.13695620034767172,0.13695620034767172,0.04524179922818858,0.03493780621114071,0.7722461707352299,1.2949238699985177,0.0,10,10,0,9.49792942268351,1.3517270809437916,900.0,100.0,0.11111111111111112,0.1111111111111111,3.864300538103914,4.3079833472917874,0.45567961110050864,0.4244086769847457,0.0,7.762264173864874,2.9264102952764195,-0.1439385202191581,-0.1435874395808095
790,interaction_confounding_n1000_p150_k2_ols,1000,150,1000,150,2,interaction_confounding,ols,10,False,0.32997106106003116,0.3175656522493364,0.32997106106003116,0.33558981246223163,0.0,0.12772880629353459,0.12772880629353459,0.06446033312004948,0.032583879156513874,0.5054872908557638,1.9782891045728406,0.0,10,10,0,10.237849305133716,2.3444212170814502,500.0,500.0,0.29999999999999993,0.3,11.061184838533416,11.87723645762448,0.21424269867195594,0.1979574359333924,0.0,10.137793061410475,3.8618619909350036,-0.48296010022375413,-0.5051529498381422
810,interaction_confounding_n1000_p150_k5_ols,1000,150,1000,150,5,interaction_confounding,ols,10,False,0.31283883949817115,0.31074460815668936,0.31283883949817115,0.31443541987439966,0.0,0.1348913440366198,0.1348913440366198,0.033358220260071264,0.034411057152198866,1.0315615426698233,0.9694041107929076,0.0,10,10,0,9.179068275525836,1.48895550706157,800.0,200.0,0.1875,0.1875,6.193531381303286,6.868385697693277,0.3284059054565073,0.3014346290491656,0.0,8.37307776379326,3.183447461803829,-0.23990718495983013,-0.24463436120439663
830,interaction_confounding_n1000_p150_k10_ols,1000,150,1000,150,10,interaction_confounding,ols,10,False,0.328614284672687,0.33416809534344183,0.328614284672687,0.33044771703227704,0.0,0.1348122617180802,0.1348122617180802,0.0366415914395726,0.03439088309134695,0.9385750383703337,1.065444912892974,0.0,10,10,0,9.561637779764196,0.8206207695901278,900.0,100.0,0.16666666666666657,0.1666666666666666,5.4506702088284085,5.972644082470239,0.3603480734779576,0.3317995539095021,0.0,8.254448048483258,3.141453732744651,-0.22626793392644445,-0.23396119585814396
850,interaction_confounding_n1000_p300_k2_ols,1000,300,1000,300,2,interaction_confounding,ols,10,False,0.34078012741438757,0.34527709892705094,0.34078012741438757,0.34463291391891454,0.0,0.12226279864235941,0.12226279864235941,0.05416794988916643,0.031189489449581435,0.5757923183985836,1.7367373062239517,0.0,10,10,0,11.062272809988745,2.3025252436030392,500.0,500.0,0.5999999999999999,0.6,57.1282135337636,64.05661971597114,0.054183465393952704,0.0484295107464056,0.0,17.069066295016324,6.240734196845578,-1.5156817664572082,-1.4786340749768923
870,interaction_confounding_n1000_p300_k5_ols,1000,300,1000,300,5,interaction_confounding,ols,10,False,0.32960296788893506,0.3285655734216071,0.32960296788893506,0.3330848724187117,0.0,0.1246467514652927,0.1246467514652927,0.0506339345256728,0.03179764067992156,0.6279907136941782,1.5923802346016607,0.0,10,10,0,10.401828264775123,1.6819689035545649,800.0,200.0,0.375,0.375,16.55569043554093,17.842715871900875,0.15500797592881627,0.1443483586161017,0.0,10.95510748081081,4.142928656003935,-0.6357233097649407,-0.6430597840962982
890,interaction_confounding_n1000_p300_k10_ols,1000,300,1000,300,10,interaction_confounding,ols,10,False,0.32897597390523536,0.3163180799384093,0.32897597390523536,0.3326546235302166,0.0,0.12837830865775707,0.12837830865775707,0.05200328140428587,0.03274956853514209,0.6297596545983158,1.5879073749775812,0.0,10,10,0,10.083273713141836,1.677376758250488,900.0,100.0,0.33333333333333337,0.3333333333333333,13.455670277993573,14.538305680244042,0.1830458682167097,0.1720185708426246,0.0,10.273738435575968,3.882299593512505,-0.5468199569090018,-0.5473070860547831
11,interaction_confounding_n250_p25_k2_lasso,250,25,250,25,2,interaction_confounding,lasso,10,False,0.32335244372015354,0.3336486813802194,0.32335244372015354,0.33626963150801165,0.0,0.27129714795977883,0.27129714795977883,0.09729943596238737,0.06920845611218844,0.7112934975177252,1.4058894162392934,0.0,10,10,0,4.837350334066307,1.7020328340288335,125.0,125.0,0.2,0.2,5.798623083455172,6.8844843282472805,0.3418555677667844,0.2742983401911765,0.0,7.101513273824613,2.7012442127749883,-0.022755343854739853,-0.02357841810000073
31,interaction_confounding_n250_p25_k5_lasso,250,25,250,25,5,interaction_confounding,lasso,10,False,0.3081036375136489,0.3082661074128217,0.3081036375136489,0.3156842060843669,0.0,0.2724420991198685,0.2724420991198685,0.07248499095195936,0.06950053548976234,0.9588265732946699,1.0429414743521888,0.0,10,10,0,4.403370139379905,0.7122985060642455,200.0,50.0,0.125,0.125,3.8331109038370164,4.486276981434174,0.45651456627358017,0.3928410260267891,0.0,6.84663199278603,2.6334272263065452,-0.02481410661095736,-0.02659634737169116
51,interaction_confounding_n250_p25_k10_lasso,250,25,250,25,10,interaction_confounding,lasso,10,False,0.34011479299553987,0.325878193678538,0.34011479299553987,0.34529201491493017,0.0,0.3068452014865924,0.3068452014865924,0.06279157011373616,0.07827683711392659,1.24661378863662,0.8021730620304359,0.0,10,10,0,4.3816990274782786,0.7656484328338581,225.0,25.0,0.11111111111111112,0.1111111111111111,3.6353361568344766,4.223445789483556,0.4674342671603604,0.4200812149426778,0.0,6.998168123326981,2.5858781170456786,-0.06781418431674602,-0.06591428902780436
71,interaction_confounding_n250_p50_k2_lasso,250,50,250,50,2,interaction_confounding,lasso,10,False,0.30715827480021307,0.28584586051646865,0.30715827480021307,0.32245266097720315,0.1,0.2745214553260242,0.2745214553260242,0.10343818762395625,0.07003098350153673,0.6770321977810599,1.477034627418683,0.0,10,10,0,4.349289682814545,1.3058733106133391,125.0,125.0,0.4,0.4,17.281513567657242,22.06343607378452,0.14855997536011473,0.1140878570910395,0.0,6.97314387947643,2.666321454353052,-0.008437890542428602,-0.028695956917817067
91,interaction_confounding_n250_p50_k5_lasso,250,50,250,50,5,interaction_confounding,lasso,10,False,0.29241976540850045,0.2891272443768569,0.29241976540850045,0.296784573017698,0.0,0.2824298991040172,0.2824298991040172,0.05345573017548554,0.07204844364898395,1.347815162424344,0.7419414975279538,0.0,10,10,0,4.065836254703945,0.6133993559760486,200.0,50.0,0.25,0.25,8.409187521674259,10.38263978587274,0.2639453942479307,0.2225341208751236,0.0,6.744648996241613,2.613528850137503,-0.027222184901091722,-0.02122836486010434
111,interaction_confounding_n250_p50_k10_lasso,250,50,250,50,10,interaction_confounding,lasso,10,False,0.3084276471661139,0.3114699294033746,0.3084276471661139,0.31232817045605143,0.0,0.26705393998650007,0.26705393998650007,0.05186812898537856,0.0681260050985969,1.3134463577392848,0.761355798131877,0.0,10,10,0,4.540481232526716,0.7723910676772782,225.0,25.0,0.22222222222222224,0.2222222222222222,6.886039121485655,7.87442532809258,0.30455282132331457,0.2667899248844996,0.0,6.371888213288105,2.4379607150791176,-0.04929060163562773,-0.04666408053679123
131,interaction_confounding_n250_p100_k2_lasso,250,100,250,100,2,interaction_confounding,lasso,10,False,0.271233117558421,0.25895727547067393,0.271233117558421,0.28009376175717293,0.0,0.2810083918064652,0.2810083918064652,0.07367429308052606,0.07168581423634315,0.9730098686931479,1.0277388053043106,0.0,10,10,0,3.747788355008354,0.6536688629197452,125.0,125.0,0.8,0.8,248.77690786668978,405.5934954601302,0.01446052968309669,0.0085389910894004,0.0,6.687596445726337,2.614097657223218,-0.03162039011578471,-0.05769746683798096
151,interaction_confounding_n250_p100_k5_lasso,250,100,250,100,5,interaction_confounding,lasso,10,False,0.2801792482252271,0.2792882925763981,0.2801792482252271,0.28571816629826524,0.0,0.25560268673585756,0.25560268673585756,0.059014681947138395,0.06520476702445345,1.104890594561871,0.9050669857467075,0.0,10,10,0,4.325188720543092,0.964353438361255,200.0,50.0,0.5,0.5,29.440617209204532,35.67657988114946,0.09581556389636446,0.0786812138980993,0.0,6.459151735779791,2.5123888084270503,-0.02464584430931989,-0.0316470771831964
171,interaction_confounding_n250_p100_k10_lasso,250,100,250,100,10,interaction_confounding,lasso,10,False,0.2931527710284696,0.31016135245043697,0.2931527710284696,0.3045169793858506,0.0,0.27001407247197484,0.27001407247197484,0.08687183134181188,0.06888114093672826,0.7929053626796906,1.2611845587983106,0.0,10,10,0,4.345375505019613,1.4925627771777268,225.0,25.0,0.4444444444444445,0.4444444444444444,21.696978426655,25.522570011044127,0.12473292947228498,0.1051471396288066,0.0,6.661201501191991,2.605041462656833,-0.051136684389966755,-0.0680260879306535
191,interaction_confounding_n250_p150_k2_lasso,250,150,250,150,2,interaction_confounding,lasso,10,False,0.3114340189327128,0.30973642586687555,0.3114340189327128,0.31669357787869706,0.0,0.28314591127166333,0.28314591127166333,0.06058670665554945,0.07223109981419981,1.1921938623409858,0.8387897569246038,0.0,10,10,0,4.349330805537005,0.9246628216350221,125.0,125.0,1.1999999999999997,1.2,4.675567768329886e+18,8.240738598694193e+19,-8.688472567228745e-16,-1.0191436839266401e-15,0.0,6.8000297671658085,2.5098302746511663,-0.053262933747166584,-0.04563312405384781
211,interaction_confounding_n250_p150_k5_lasso,250,150,250,150,5,interaction_confounding,lasso,10,False,0.2793325063801935,0.2884989618752837,0.2793325063801935,0.2895904491889942,0.1,0.24789996275466558,0.24789996275466558,0.0805259043265137,0.06323978641700648,0.7853346937972151,1.2733424460911624,0.0,10,10,0,4.394181344525664,1.0629190892232323,200.0,50.0,0.75,0.75,164.11367348755496,235.8177453113228,0.021064445342557296,0.0141077931830927,0.0,6.940343444083832,2.75345489385575,-0.03214182367788538,-0.04224024160262303
231,interaction_confounding_n250_p150_k10_lasso,250,150,250,150,10,interaction_confounding,lasso,10,False,0.3218122451832298,0.33779051048517805,0.3218122451832298,0.33373392298252424,0.1,0.27832679417972017,0.27832679417972017,0.09318565816830554,0.07100173320911224,0.7619384206191234,1.3124420201667168,0.0,10,10,0,4.535959753870053,1.3437951720767811,225.0,25.0,0.6666666666666667,0.6666666666666666,87.81073643016008,124.21675823247756,0.03715218618762182,0.0262403713058279,0.0,7.184499208733092,2.7182317723070235,-0.06815647349672624,-0.08175290184236647
251,interaction_confounding_n250_p300_k2_lasso,250,300,250,300,2,interaction_confounding,lasso,10,False,0.28647982727589555,0.28268213193439173,0.28647982727589555,0.288620732312462,0.0,0.2685273249202295,0.2685273249202295,0.03698702001385705,0.06850186860209935,1.852051573131206,0.5399417675552799,0.0,10,10,0,4.23715668275305,0.8000732169086014,125.0,125.0,2.3999999999999995,2.4,8.710156638456044e+18,6.76568262163035e+19,-2.2032470780350202e-15,-2.440262564357641e-15,0.0,6.6123737374534315,2.62341395363345,-0.018778257455268763,-0.0212364956815986
271,interaction_confounding_n250_p300_k5_lasso,250,300,250,300,5,interaction_confounding,lasso,10,False,0.27347935135287943,0.2731172477172189,0.27347935135287943,0.2873708868434504,0.1,0.260480290634499,0.260480290634499,0.09304163338586942,0.06644905373329052,0.7141862337874905,1.4001950089359392,0.0,10,10,0,4.082745338203469,1.3376189303446244,200.0,50.0,1.5,1.5,2.235683026193753e+19,9.796835097594512e+20,-1.7157583938567291e-15,-1.914686751073739e-15,0.0,6.226303094797851,2.4449111371294676,-0.03769143910390948,-0.03636552803788507
291,interaction_confounding_n250_p300_k10_lasso,250,300,250,300,10,interaction_confounding,lasso,10,False,0.2878568071522108,0.2925716973924559,0.2878568071522108,0.301599370859762,0.0,0.28249934536558025,0.28249934536558025,0.0948720722232441,0.07206615953203574,0.7596140554667804,1.316457999694994,0.0,10,10,0,4.047201227861577,1.42189615043127,225.0,25.0,1.3333333333333337,1.3333333333333333,3.443511535682132e+18,6.33685303057836e+19,-1.4868771830170908e-15,-1.676668987764181e-15,0.0,6.652669153988382,2.5854073738751358,-0.06454487853721785,-0.06305704146520749
311,interaction_confounding_n500_p25_k2_lasso,500,25,500,25,2,interaction_confounding,lasso,10,False,0.32800405906078545,0.32429713985294495,0.32800405906078545,0.33000310443595376,0.0,0.20080248550689478,0.20080248550689478,0.038230095431272725,0.05122512385379968,1.3399161910513269,0.7463153342563752,0.0,10,10,0,6.477033637647132,0.9427773984855371,250.0,250.0,0.1,0.1,3.3141847376617846,3.863960447970925,0.49957679213704054,0.450487886899929,0.0,6.814319233091375,2.549065450646685,-0.018494770610321558,-0.018025895254485468
331,interaction_confounding_n500_p25_k5_lasso,500,25,500,25,5,interaction_confounding,lasso,10,False,0.33007391129652247,0.322046428907669,0.33007391129652247,0.33382301701825656,0.0,0.20562599766025733,0.20562599766025733,0.0525887585430213,0.05245561164802479,0.99746814911237,1.0025382774275882,0.0,10,10,0,6.30927445061319,0.8188870819049859,400.0,100.0,0.0625,0.0625,2.587884283624159,2.849469406037166,0.587995280775444,0.5431816956282339,0.0,6.779906370828283,2.4947758832091393,-0.01371356891280753,-0.01818452457453686
