scenario_id,scenario_name,replication,dgp_name,learner_name,n,p,n_obs,n_covariates,n_folds,theta_true,theta_0,data_seed,split_seed,learner_g_seed,learner_m_seed,learner_y,learner_d,theta_hat,se,t_stat,ci_lower,ci_upper,ci_length,covered,error,squared_error,failed,failure_reason,mean_fold_train_size,mean_fold_test_size,mean_fold_ratio,max_fold_ratio,mean_condition_number,max_condition_number,mean_min_eigenvalue,min_min_eigenvalue,rank_deficiency_rate,mean_nuisance_mse_y,mean_nuisance_mse_d,mean_nuisance_r2_y,mean_nuisance_r2_d
216,step_confounding_n250_p150_k5_lasso,8,step_confounding,lasso,250,150,250,150,5,1.0,1.0,2895679824,1777473538,3680590890,1634574688,LassoCVLearner,LassoCVLearner,1.1861701227551045,0.059772131197651984,3.1146642929542683,1.0690167456077067,1.3033234999025023,0.23430675429479564,False,0.18617012275510447,0.03465931460665067,False,,200.0,50.0,0.75,0.75,158.74701481385833,234.4796820154114,0.022380007460800377,0.014177227720638255,0.0,5.644908917069787,2.3934568161539564,0.753030469249123,0.6909888192692897
216,step_confounding_n250_p150_k5_lasso,9,step_confounding,lasso,250,150,250,150,5,1.0,1.0,3529030325,3964473846,839082452,333595043,LassoCVLearner,LassoCVLearner,1.2228262544861837,0.06462180164333699,3.4481591168877412,1.0961675232652432,1.349484985707124,0.2533174624418808,False,0.22282625448618365,0.04965153968834148,False,,200.0,50.0,0.75,0.75,154.67388500134342,179.5449166248392,0.021497428957112173,0.018238133818263415,0.0,5.964909570893057,2.447591030812691,0.7261035895309813,0.7009160978973112
217,step_confounding_n250_p150_k5_elastic_net,0,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,1464780738,2597689897,3824286078,2397290986,ElasticNetCVLearner,ElasticNetCVLearner,1.1831094940402054,0.06390699019265703,2.8652498496360863,1.0578517932625977,1.308367194817813,0.25051540155521534,False,0.18310949404020538,0.03352908680766001,False,,200.0,50.0,0.75,0.75,156.7676009491413,167.46124548480125,0.02180854757341219,0.019969426821055198,0.0,5.840055652133279,2.483967641612474,0.7634587942838442,0.6873939586816306
217,step_confounding_n250_p150_k5_elastic_net,1,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,3033491429,1583432746,3303077168,3898887218,ElasticNetCVLearner,ElasticNetCVLearner,1.2291044797876103,0.06222496818788146,3.681873795352606,1.1071435421393627,1.3510654174358578,0.24392187529649512,False,0.22910447978761028,0.05248886265875153,False,,200.0,50.0,0.75,0.75,159.78151882398168,185.54076684111806,0.021250505880018398,0.017953445120845374,0.0,6.673410769953309,2.4641797873392903,0.7319690555056672,0.6639230733327255
217,step_confounding_n250_p150_k5_elastic_net,2,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,771145943,1963803538,134276747,949643766,ElasticNetCVLearner,ElasticNetCVLearner,1.213756693230188,0.060792060779401566,3.5161942281551357,1.094604254102561,1.332909132357815,0.23830487825525415,False,0.21375669323018798,0.045691923900704694,False,,200.0,50.0,0.75,0.75,164.79634357274057,184.14934228384908,0.020870914875828903,0.01864478164366652,0.0,6.407757414001203,2.730768655365917,0.7486275804888187,0.6873179092258124
217,step_confounding_n250_p150_k5_elastic_net,3,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,2864101746,471915380,1714925852,789512198,ElasticNetCVLearner,ElasticNetCVLearner,1.2104014726158365,0.05754085220816974,3.656558158969418,1.097621402287824,1.3231815429438492,0.22556014065602525,False,0.21040147261583653,0.04426877967891261,False,,200.0,50.0,0.75,0.75,183.24156762742888,207.2113808368505,0.01840503833928748,0.01642320508755985,0.0,7.3602924857044885,3.2410413636525752,0.6910607706706109,0.6122414277215991
217,step_confounding_n250_p150_k5_elastic_net,4,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,978852384,1443764513,2002724445,3797323786,ElasticNetCVLearner,ElasticNetCVLearner,1.2326736386823958,0.0667806713254471,3.484146446334605,1.1017835228845194,1.3635637544802721,0.2617802315957527,False,0.23267363868239577,0.054137022137706055,False,,200.0,50.0,0.75,0.75,154.47105035303775,181.8761410319608,0.022621164639255453,0.01980279121142977,0.0,6.4230700018343185,2.217239331610919,0.7371486452081638,0.7165186400987968
217,step_confounding_n250_p150_k5_elastic_net,5,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,3088292595,3526465513,170527580,1199282326,ElasticNetCVLearner,ElasticNetCVLearner,1.2525380069253371,0.05951741312982999,4.243094476812294,1.1358838771908704,1.3691921366598039,0.23330825946893352,False,0.2525380069253371,0.06377544494182162,False,,200.0,50.0,0.75,0.75,175.31526053136392,209.71677579856552,0.019992180167152502,0.015659016920652663,0.0,6.917906520574375,2.636157938257736,0.7272954746018601,0.6913280582248875
217,step_confounding_n250_p150_k5_elastic_net,6,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,2817061303,2102366418,1813608021,528746710,ElasticNetCVLearner,ElasticNetCVLearner,1.1953178794562287,0.053434732154639564,3.6552607560749206,1.0905858044331351,1.3000499544793223,0.20946415004618713,False,0.1953178794562287,0.03814907403527788,False,,200.0,50.0,0.75,0.75,166.8588178617753,199.87886435354244,0.019976765109457388,0.017365299495760628,0.0,6.168134915847749,2.845282931281462,0.7360762392906823,0.6626179785298769
217,step_confounding_n250_p150_k5_elastic_net,7,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,2686413385,414971748,662164663,2775688211,ElasticNetCVLearner,ElasticNetCVLearner,1.1943548642860073,0.05608521897179546,3.465349121374491,1.0844278351012882,1.3042818934707265,0.2198540583694384,False,0.19435486428600734,0.03777381327163233,False,,200.0,50.0,0.75,0.75,155.91487709528855,182.36623345479896,0.022099988863921206,0.019075190665982466,0.0,5.842562708724512,2.66859615188137,0.7399421722304709,0.6899858983539132
217,step_confounding_n250_p150_k5_elastic_net,8,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,2083725289,1034255662,628000994,2279762364,ElasticNetCVLearner,ElasticNetCVLearner,1.3346769519154438,0.061737632905966525,5.4209553583823835,1.2136711914197493,1.4556827124111382,0.2420115209913889,False,0.3346769519154438,0.11200866214341226,False,,200.0,50.0,0.75,0.75,179.21562213949883,198.2900450699179,0.019050300671755564,0.016385978616825843,0.0,6.919327675287439,2.492061686775269,0.7187511817794131,0.6740100786440312
217,step_confounding_n250_p150_k5_elastic_net,9,step_confounding,elastic_net,250,150,250,150,5,1.0,1.0,1976487107,3337658155,1579755447,2765028358,ElasticNetCVLearner,ElasticNetCVLearner,1.1738164151972355,0.06372489363124186,2.7276062036770505,1.0489156236800015,1.2987172067144694,0.24980158303446798,False,0.17381641519723545,0.030212146192017744,False,,200.0,50.0,0.75,0.75,155.09103643288637,173.02121927105614,0.021774175658662596,0.019314567582192018,0.0,6.4922589673557045,2.673388042166173,0.7399500082332238,0.6779249429920192
218,step_confounding_n250_p150_k5_random_forest,0,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,3789835917,3623468586,2533298539,3610203001,RandomForestLearner,RandomForestLearner,1.3644826929993867,0.05915012011204171,6.1619941313557165,1.248548457579785,1.4804169284189885,0.2318684708392036,False,0.36448269299938674,0.1328476334960852,False,,200.0,50.0,0.75,0.75,167.01240273098998,191.0335641168909,0.02054603801694289,0.01769247784299844,0.0,16.282117657809277,5.75299166696243,0.30720472202724114,0.2502060747399206
218,step_confounding_n250_p150_k5_random_forest,1,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,3545220765,3354606560,3924090636,3536659083,RandomForestLearner,RandomForestLearner,1.4199825056794302,0.05498629417706828,7.637948910086425,1.3122093690923764,1.527755642266484,0.21554627317410757,False,0.4199825056794302,0.1763853050767726,False,,200.0,50.0,0.75,0.75,191.8413434881332,230.00411224001738,0.018006860936506976,0.014129099308712412,0.0,17.62186603324489,6.356599592000615,0.32204092539780305,0.28048580978782545
218,step_confounding_n250_p150_k5_random_forest,2,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,1568183997,922191184,88116258,3144889299,RandomForestLearner,RandomForestLearner,1.3422294934669878,0.05011091477940355,6.8294401523807355,1.244012100499357,1.4404468864346187,0.19643478593526176,False,0.34222949346698783,0.11712102619867107,False,,200.0,50.0,0.75,0.75,170.81474974781804,210.09811437309236,0.020256543661044617,0.01643710008368273,0.0,16.07701104708048,6.040950614849526,0.3440971152515635,0.2772482232278096
218,step_confounding_n250_p150_k5_random_forest,3,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,1202225580,1118286746,3555573351,409393694,RandomForestLearner,RandomForestLearner,1.3801431982474448,0.04949745144402318,7.68005598585919,1.2831281934171594,1.4771582030777302,0.1940300096605707,False,0.3801431982474448,0.1445088511737961,False,,200.0,50.0,0.75,0.75,161.98376524679992,239.25186649349183,0.022004934631598038,0.014464426225854478,0.0,16.59965596388753,5.960281428789521,0.31453506566538075,0.2595167878902545
218,step_confounding_n250_p150_k5_random_forest,4,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,1909360685,3318874795,727835665,1006059777,RandomForestLearner,RandomForestLearner,1.3571365036214424,0.056085940319290935,6.36766543608442,1.2472080605956322,1.4670649466472527,0.21985688605162057,False,0.35713650362144245,0.12754648221894857,False,,200.0,50.0,0.75,0.75,167.5639280966511,190.77364124639766,0.02071738526246819,0.018130235637753504,0.0,16.266255955569108,6.001504739481108,0.32598220034623004,0.264754655617543
218,step_confounding_n250_p150_k5_random_forest,5,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,4291742646,4065420824,1735167066,894194904,RandomForestLearner,RandomForestLearner,1.4233769714591185,0.054357694809277955,7.788721963736679,1.3168358896329337,1.5299180532853032,0.21308216365236943,False,0.42337697145911846,0.17924805996189522,False,,200.0,50.0,0.75,0.75,149.56567826464598,175.04776299918976,0.022841573247635187,0.01921523099347199,0.0,17.264910271571107,5.779515470178748,0.30397779324816004,0.2548626514643487
218,step_confounding_n250_p150_k5_random_forest,6,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,610300411,1264280758,3090383151,1593613906,RandomForestLearner,RandomForestLearner,1.3070555003593662,0.05166277483465821,5.943457379942679,1.2057964616834362,1.4083145390352962,0.20251807735186,False,0.30705550035936624,0.09428308030094076,False,,200.0,50.0,0.75,0.75,160.37929604603488,195.17277535636876,0.021464743086931286,0.01782675638748374,0.0,15.494692213007847,5.8733545513307215,0.3574393169477193,0.24568663006882602
218,step_confounding_n250_p150_k5_random_forest,7,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,172216743,4001357067,680020559,2735440706,RandomForestLearner,RandomForestLearner,1.346175777166521,0.053665000147282545,6.45068063386655,1.2409923768778472,1.4513591774551948,0.21036680057734758,False,0.34617577716652104,0.11983766869684483,False,,200.0,50.0,0.75,0.75,155.11279954785908,167.54220215735103,0.022319138068589373,0.020517698781534213,0.0,16.611151254397637,6.476450395625551,0.34724805600018377,0.2933979044555993
218,step_confounding_n250_p150_k5_random_forest,8,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,2922216457,3314322120,468443932,3818506840,RandomForestLearner,RandomForestLearner,1.4289438108056476,0.05034149818403996,8.520680279269836,1.3302744743649293,1.5276131472463659,0.19733867288143658,False,0.4289438108056476,0.1839927928284712,False,,200.0,50.0,0.75,0.75,182.7257214356981,236.16490302003595,0.01945026936933607,0.0147330073287755,0.0,17.17600547229472,5.839590913060801,0.35045315752631995,0.27983049176594976
218,step_confounding_n250_p150_k5_random_forest,9,step_confounding,random_forest,250,150,250,150,5,1.0,1.0,3263737728,235298266,3367879552,3835269066,RandomForestLearner,RandomForestLearner,1.3259783055218528,0.05422237527978822,6.011878008659712,1.2197024499734679,1.4322541610702377,0.21255171109676985,False,0.3259783055218528,0.10626185567089841,False,,200.0,50.0,0.75,0.75,163.09153307283572,227.8072886645406,0.021154221019976077,0.01439386505556445,0.0,15.469327443102486,6.120046213685364,0.3465767704494259,0.3076684647212238
219,step_confounding_n250_p150_k5_gradient_boosting,0,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,3753888834,4159155987,2848799046,1223124782,GradientBoostingLearner,GradientBoostingLearner,0.8213845505335214,0.06309841546604984,-2.830743817371813,0.6977116562200637,0.9450574448469792,0.24734578862691547,False,-0.17861544946647856,0.03190347878811216,False,,200.0,50.0,0.75,0.75,166.5740450800994,192.37529624360474,0.02017069648970995,0.01661152182549287,0.0,3.900596007268116,2.1944113106336927,0.8523282285558066,0.7669173307576547
219,step_confounding_n250_p150_k5_gradient_boosting,1,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,2913426277,1691467563,620477398,3170619476,GradientBoostingLearner,GradientBoostingLearner,0.8523783693299248,0.06137800529030695,-2.405122648933463,0.7320774789609232,0.9726792596989264,0.2406017807380032,False,-0.14762163067007517,0.021792145841692076,False,,200.0,50.0,0.75,0.75,151.690655470911,195.0508137602222,0.022412877989588322,0.017403214036789585,0.0,3.7511525399396795,2.103413617346844,0.8622097053306319,0.7678860238575412
219,step_confounding_n250_p150_k5_gradient_boosting,2,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,2020051532,3844602246,3507831892,3679558231,GradientBoostingLearner,GradientBoostingLearner,0.7958228978128866,0.06928460374954999,-2.946933245446172,0.6600250744637687,0.9316207211620046,0.2715956466982359,False,-0.20417710218711338,0.04168828905752694,False,,200.0,50.0,0.75,0.75,159.4239624653494,181.26036680512922,0.021014301152642238,0.017965485213582443,0.0,3.5423724348125547,2.1261476422164267,0.8580034263201449,0.7306701011335894
219,step_confounding_n250_p150_k5_gradient_boosting,3,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,3109337698,2145509324,1189315647,1183607054,GradientBoostingLearner,GradientBoostingLearner,0.7916598683792,0.061456583414941354,-3.3900376500615597,0.671204964885915,0.912114771872485,0.24090980698657005,False,-0.2083401316208,0.04340561044377227,False,,200.0,50.0,0.75,0.75,163.3903373269201,186.65083139002473,0.020464732741841143,0.017729175656062655,0.0,3.5623585735962093,2.3161077562818893,0.8395699551000451,0.6818316696656076
219,step_confounding_n250_p150_k5_gradient_boosting,4,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,3169401585,1145065856,538762299,948617503,GradientBoostingLearner,GradientBoostingLearner,0.8056658165387741,0.06852916972330207,-2.835787800229924,0.671348643881102,0.9399829891964462,0.26863434531534414,False,-0.19433418346122588,0.0377657748615414,False,,200.0,50.0,0.75,0.75,145.67840002864747,162.41089573066287,0.02359514218089505,0.020952099226673376,0.0,4.193677772962274,2.4693108344344052,0.8402848884837788,0.6991665911689185
219,step_confounding_n250_p150_k5_gradient_boosting,5,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,4008050506,2008729966,724763270,3337406903,GradientBoostingLearner,GradientBoostingLearner,0.6786836347474205,0.061428004612539236,-5.230779793016254,0.5582847457068436,0.7990825237879975,0.24079777808115388,False,-0.32131636525257945,0.10324420657912904,False,,200.0,50.0,0.75,0.75,155.07425089652912,166.03856372868552,0.02136561069392741,0.019477822497478377,0.0,3.175761419623646,2.2306255847022207,0.8610438587849314,0.6853871807394942
219,step_confounding_n250_p150_k5_gradient_boosting,6,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,1690774826,2914059794,1518538052,908467391,GradientBoostingLearner,GradientBoostingLearner,0.8037015913482342,0.05843336461045408,-3.3593548815884358,0.6891721967117441,0.9182309859847242,0.22905878927298007,False,-0.19629840865176584,0.03853306523921566,False,,200.0,50.0,0.75,0.75,198.26778511256984,290.00190226528287,0.017426861365001246,0.011577778359737693,0.0,4.340186921574427,2.720382267990229,0.8000730541561621,0.6629002452879651
219,step_confounding_n250_p150_k5_gradient_boosting,7,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,759964166,2144679207,1041875984,3589451573,GradientBoostingLearner,GradientBoostingLearner,0.7669463542297973,0.05845017195757373,-3.987219164031982,0.6523840171929528,0.8815086912666418,0.22912467407368897,False,-0.2330536457702027,0.05431400180678313,False,,200.0,50.0,0.75,0.75,154.32061785142315,174.14916360988988,0.022467137949363704,0.01999910905676045,0.0,3.6716566420837777,2.54616567775422,0.8672545428180694,0.7215093245139104
219,step_confounding_n250_p150_k5_gradient_boosting,8,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,3625282498,1904371159,266274562,529256867,GradientBoostingLearner,GradientBoostingLearner,0.6291040268385366,0.06623351024752262,-5.599823590436025,0.4992863467533923,0.7589217069236809,0.2596353601702886,False,-0.3708959731614634,0.13756382290738897,False,,200.0,50.0,0.75,0.75,155.16975059352527,189.53466498899553,0.021916602176249966,0.017497085818396423,0.0,2.793978390764814,2.1275565127361302,0.8915145849354497,0.7689066004673484
219,step_confounding_n250_p150_k5_gradient_boosting,9,step_confounding,gradient_boosting,250,150,250,150,5,1.0,1.0,3057739075,2438331551,2626943451,3478192085,GradientBoostingLearner,GradientBoostingLearner,0.6822695701393635,0.06391574307441598,-4.97108246853531,0.5569947137135082,0.8075444265652189,0.2505497128517107,False,-0.3177304298606365,0.10095262605942484,False,,200.0,50.0,0.75,0.75,192.49289513680304,217.74278133980624,0.018030197288938034,0.015687341995294136,0.0,2.7513735492721203,1.9062862860783512,0.8946954100950528,0.778367316610727
220,linear_confounding_n250_p150_k10_ols,0,linear_confounding,ols,250,150,250,150,10,1.0,1.0,3332107427,3501490381,998383168,1217045142,OLSLearner,OLSLearner,0.9599555169907275,0.06405287981188387,-0.625178495125882,0.834411872559435,1.0854991614220197,0.2510872888625847,True,-0.04004448300927255,0.0016035606194799176,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,88.82968334929738,105.98215069771838,0.03641822786924715,0.03122943087874617,0.0,6.951024573026061,3.8114080349763997,-0.18231632306077283,-0.5500175115195522
220,linear_confounding_n250_p150_k10_ols,1,linear_confounding,ols,250,150,250,150,10,1.0,1.0,2431230409,297620853,1908387952,55947640,OLSLearner,OLSLearner,0.7913891095743457,0.06226400182571344,-3.350425355080587,0.6693516659959474,0.913426553152744,0.2440748871567966,False,-0.20861089042565428,0.043518503604184335,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,90.00865319056795,118.43429863839322,0.03611833486273354,0.027154134604288914,0.0,4.401734034772887,2.7982310098579974,0.1635584605069214,-0.35213559783164017
220,linear_confounding_n250_p150_k10_ols,2,linear_confounding,ols,250,150,250,150,10,1.0,1.0,2608964460,771048938,2707141416,2214355133,OLSLearner,OLSLearner,0.9211955457197075,0.057280900516580836,-1.375754458634625,0.8089249807072091,1.0334661107322058,0.22454113002499676,True,-0.07880445428029248,0.006210142014414707,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,78.57085348187219,83.96302445428991,0.0409285922917756,0.03777949885442545,0.0,4.974773553770786,2.9126742980115496,0.10368176605740395,-0.36875343178105424
220,linear_confounding_n250_p150_k10_ols,3,linear_confounding,ols,250,150,250,150,10,1.0,1.0,3273835535,2413095883,2484907814,808617146,OLSLearner,OLSLearner,1.0755802922827706,0.06639318582318644,1.1383742374413337,0.9454496480693252,1.205710936496216,0.2602612884268908,True,0.07558029228277063,0.0057123805815490385,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,87.88084501821986,123.41310747790563,0.037394888126443454,0.026306060813240342,0.0,6.13293551331501,2.708710454547871,0.05414873401473826,-0.05677915417625534
220,linear_confounding_n250_p150_k10_ols,4,linear_confounding,ols,250,150,250,150,10,1.0,1.0,1193713891,3529218652,1252702970,485290622,OLSLearner,OLSLearner,0.9726731550763819,0.06538894845869746,-0.4179122859098886,0.8445108160973348,1.1008354940554288,0.256324677958094,True,-0.027326844923618143,0.0007467564534794747,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,86.49618794146487,99.84470531967986,0.0382262885116779,0.03336273203674055,0.0,6.21089992470247,2.982709041763956,-0.1027129794427796,-0.20827034282500953
220,linear_confounding_n250_p150_k10_ols,5,linear_confounding,ols,250,150,250,150,10,1.0,1.0,3333954829,1973187211,3956645287,472727325,OLSLearner,OLSLearner,0.7957348951857448,0.07023291440137391,-2.9083956796510115,0.658078382959052,0.9333914074124376,0.2753130244533857,False,-0.2042651048142552,0.04172423304477866,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,80.59543822716437,98.71224496076383,0.040419179281364834,0.03223834025393956,0.0,5.071881008870708,2.9850857167748255,0.03566477300274956,-0.4118761345326917
220,linear_confounding_n250_p150_k10_ols,6,linear_confounding,ols,250,150,250,150,10,1.0,1.0,570391160,721557499,1167090497,2326325771,OLSLearner,OLSLearner,0.7396707156402842,0.07578507775743333,-3.4350995217416873,0.5911319632357148,0.8882094680448536,0.29707750480913875,False,-0.2603292843597158,0.06777133629524178,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,87.89748747357052,109.27425934384715,0.0373708355927154,0.029649107784914936,0.0,3.986213870608182,2.5172764313010294,0.3091816306781931,-0.21941408296514356
220,linear_confounding_n250_p150_k10_ols,7,linear_confounding,ols,250,150,250,150,10,1.0,1.0,79602148,1130904602,3892785546,2106815868,OLSLearner,OLSLearner,0.9760818691278479,0.058425333743502256,-0.4093794479147867,0.8615682149905834,1.0905955232651123,0.22902730827452888,True,-0.02391813087215211,0.0005720769844173958,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,93.87390502369055,105.77844662900331,0.03526305412253598,0.03086476655357767,0.0,6.630749382678834,3.805505938942453,-0.09715005168746291,-0.874708366596075
220,linear_confounding_n250_p150_k10_ols,8,linear_confounding,ols,250,150,250,150,10,1.0,1.0,591998134,684426906,94113165,2994479519,OLSLearner,OLSLearner,1.0595653858489575,0.055306609439183724,1.0770030282629575,0.9511644313481574,1.1679663403497575,0.21680190900160012,True,0.05956538584895754,0.0035480351913351913,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,83.98531617667672,108.66236845698488,0.03866765011515536,0.02992166921209083,0.0,6.982478563165316,3.558713369206317,-0.1007039536372201,-0.6866163336065537
220,linear_confounding_n250_p150_k10_ols,9,linear_confounding,ols,250,150,250,150,10,1.0,1.0,306395138,2926655955,2042200118,618885358,OLSLearner,OLSLearner,1.093574981921747,0.06046683257888442,1.5475423125507706,0.9750599900671336,1.2120899737763606,0.237029983709227,True,0.09357498192174707,0.008756277241655291,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,85.1850346831706,98.54458083913902,0.0382586078415598,0.03219283152194242,0.0,7.478180580016629,3.778336214868238,-0.08631994767955806,-0.638232512888519
221,linear_confounding_n250_p150_k10_lasso,0,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,3372816179,2246911871,1211650685,2175252848,LassoCVLearner,LassoCVLearner,0.8780989509301672,0.055873753778702295,-2.1817229168572254,0.7685863935239107,0.9876115083364237,0.21902511481251308,False,-0.12190104906983279,0.014859865764325781,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,85.87167710229866,102.042283830521,0.03776016319901102,0.03156494968607934,0.0,2.170098034980798,1.4696376831394518,0.5905094355511429,0.36700009499874187
221,linear_confounding_n250_p150_k10_lasso,1,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,3353726614,2909144831,3166644790,3418507814,LassoCVLearner,LassoCVLearner,0.8948442705102101,0.0681455826789941,-1.543104121438589,0.7612789284593817,1.0284096125610385,0.26713068410165675,True,-0.1051557294897899,0.011057727444529871,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,84.23270067212461,103.7620018565062,0.038977979054962406,0.03190596931934613,0.0,2.126124075016835,1.2376793656991605,0.6533869957723016,0.47967218982052406
221,linear_confounding_n250_p150_k10_lasso,2,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,1438191961,2363976859,1537500025,3674252731,LassoCVLearner,LassoCVLearner,1.0602395446854402,0.05928565067423268,1.01608979576608,0.9440396693639442,1.1764394200069364,0.23239975064299212,True,0.06023954468544024,0.0036288027439091513,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,90.50886991978953,110.00032217220297,0.036129357758837785,0.030032000871372023,0.0,2.3616349299759873,1.1345326346314173,0.6417196709016724,0.5479287222587522
221,linear_confounding_n250_p150_k10_lasso,3,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,3760701869,2215653115,2086847570,949041063,LassoCVLearner,LassoCVLearner,0.971746272184599,0.054792669029967295,-0.5156479564802448,0.864352640885863,1.0791399034833349,0.21478726259747183,True,-0.02825372781540103,0.0007982731354667659,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,82.75847442030911,95.10636029903328,0.03896284481103963,0.03351956224842054,0.0,2.2339469917818455,1.1479587709037133,0.6844857636535977,0.5539471064860801
221,linear_confounding_n250_p150_k10_lasso,4,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,273921497,2839731072,2449069590,1267989406,LassoCVLearner,LassoCVLearner,0.9221698602127096,0.066162031825083,-1.1763565543611951,0.792492277835547,1.0518474425898723,0.2593551647543253,True,-0.07783013978729036,0.006057530659309159,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,80.05316377719862,95.2417171757136,0.03953604225948944,0.0333353941648188,0.0,2.2347533170298206,1.0992173084504977,0.6679991097674278,0.5448407035142928
221,linear_confounding_n250_p150_k10_lasso,5,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,1633183009,1484679990,2038721675,2143908676,LassoCVLearner,LassoCVLearner,0.9285571125394947,0.0711485961198874,-1.0041362916019034,0.7891058641445154,1.068008360934474,0.2789024967899585,True,-0.07144288746050531,0.005104086168694427,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,81.15277607281192,86.81203800562491,0.04010841617546691,0.036902763503395025,0.0,2.0070683776734377,0.9543455012259379,0.6756571317420825,0.5935160984819179
221,linear_confounding_n250_p150_k10_lasso,6,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,437170046,2398381896,2818149812,1960986957,LassoCVLearner,LassoCVLearner,0.8961978558979458,0.053175810221474475,-1.952055712357249,0.7919732678638558,1.0004224439320357,0.20844917606817992,True,-0.10380214410205424,0.010774885120183634,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,93.97768337080258,133.28306414892245,0.03445444747620387,0.023939163853798278,0.0,2.2196634500689028,1.3115652758886598,0.6603143304347141,0.5161079693626904
221,linear_confounding_n250_p150_k10_lasso,7,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,748445126,2583769635,2158486138,1313622515,LassoCVLearner,LassoCVLearner,0.9062638013036286,0.05341012220094425,-1.7550268532191116,0.8015799617897779,1.0109476408174793,0.20936767902770148,True,-0.0937361986963714,0.00878647494604562,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,90.4292378987252,99.7350403701984,0.03558294194307273,0.03186172527620224,0.0,2.1681164354162847,1.3080402015595316,0.6252270760887575,0.43599114097755765
221,linear_confounding_n250_p150_k10_lasso,8,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,2769341156,1179508665,3409422889,3937362407,LassoCVLearner,LassoCVLearner,0.9138483545035035,0.05921080587960991,-1.4549986985764707,0.7977951749794682,1.029901534027539,0.23210635904807086,True,-0.08615164549649645,0.007422106021753997,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,90.34046622570213,99.78175432837459,0.03545209707192394,0.03148727897002695,0.0,2.1977921074521163,1.3097633641269453,0.648623376030869,0.4987255565519292
221,linear_confounding_n250_p150_k10_lasso,9,linear_confounding,lasso,250,150,250,150,10,1.0,1.0,380175303,2029662143,436283173,1662739089,LassoCVLearner,LassoCVLearner,0.9822321786182722,0.05657800067232325,-0.3140411674253359,0.8713392973005186,1.0931250599360258,0.2217857626355072,True,-0.017767821381727833,0.0003156954766529848,False,,225.0,25.0,0.6666666666666667,0.6666666666666666,94.34975677561833,106.24130824069377,0.03435367387571514,0.030159932257120572,0.0,2.172717744200942,1.1922467005131003,0.5968281724756405,0.43407076267942185
